date,ADA,BCH,BNB,CRO,DASH,DCR,DGB,DOGE,EOS,ETC,ETH,HT,ICX,LEND,LINK,MIOTA,MKR,NEO,OKB,OMG,ONT,THETA,TRX,XBT,XEM,XLM,XMR,XRP,XTZ,YFI,ZEC,ZRX
2021-10-30,1.9552,585.33,528.62307381,0.2141477386,183.888,116.41962321,0.05,0.2691,4.481,52.903,4324.67,9.1254169304,2.1269,2.7925855392,29.80182,1.3921,2380.8855,42.567,11.3,13.5406,0.9952299528,8.206933566,0.101146,61892.41,0.18567723,0.358558,263.14,1.08538,6.3014,33787.38,153.07,1.152433
2021-10-31,1.9668,597.04,525.16324448,0.2104088224,192.75,114.7126816,0.05732,0.2802,4.642,54.41,4290.16,9.8922818368,2.3247,2.7678268416,30.02323,1.465,2423.9126,44.72,11.3,13.4195,1.0452963072,7.220151136,0.101515,61343.68,0.1920057184,0.373205,274.5,1.11333,6.3593,34136.61,167.39,1.188819
2021-11-01,1.9493,587.37,551.593337,0.2139328854,189.299,111.90335544,0.05562,0.2718,4.639,53.821,4322.89,10.4229808354,2.3301,2.7500432448,31.68755,1.403,2452.9401,45.201,11.3,14.6914,1.0288282352,7.320039754,0.100511,60949.54,0.19418523444,0.366253,270.93,1.0922,6.2407,34786.66,170.0,1.24222
2021-11-02,1.972,599.07,554.72075968,0.2555967004,200.237,113.37358592,0.05722,0.2742,4.701,55.232,4595.01,11.2203155485,2.4261,2.8545849312,32.28399,1.3934,2802.5858,46.429,11.3,14.8139,1.0419994197,7.623614455,0.107565,63266.51,0.2163714642,0.382749,275.18,1.13496,6.2657,35052.57,171.43,1.314432
2021-11-03,2.0644,611.44,568.74730017,0.2693635548,201.843,111.52154652,0.05469,0.269,4.709,55.457,4606.07,11.5505357973,2.2605,2.8396456992,31.96549,1.3634,3219.3518,47.007,11.3,15.3369,1.0724193864,7.413791298,0.105846,62935.41,0.2095749153,0.385354,265.92,1.21022,6.3221,34703.27,168.38,1.237084
2021-11-04,1.9826,596.13,559.3292835,0.288174705,199.129,107.4664305,0.05504,0.2631,4.544,53.677,4537.15,10.468299465,2.1513,2.77237584,31.00373,1.3475,3012.3893,46.452,11.3,19.2281,1.12443435,7.73586255,0.103419,61444.5,0.199694625,0.368979,260.75,1.20174,6.3491,34015.65,163.84,1.194987
2021-11-05,1.9833,598.22,607.8652786,0.3751878225,194.828,104.25951035,0.05311,0.261,4.506,53.139,4479.47,10.403988821,2.1052,2.752597488,32.89255,1.3744,2950.7099,45.207,11.3,17.1722,1.1280037135,7.5647626,0.103599,61006.15,0.217181894,0.359109,255.18,1.1592,6.465,34038.9,162.85,1.193393
2021-11-06,2.0062,588.08,638.34726263,0.3366200257,191.224,107.13993871,0.05286,0.2621,4.449,52.868,4523.16,10.3564504799,2.0644,2.7766536672,32.0803,1.344,3028.9372,45.023,11.3,16.7263,1.0683224216,7.477026165,0.102557,61539.31,0.2252338746,0.359507,259.76,1.15206,6.4466,33898.41,159.72,1.241029
2021-11-07,2.0228,600.9,649.86821945,0.3519987628,193.951,107.87875752,0.05377,0.2667,4.605,54.095,4617.02,10.6770847745,2.0361,2.8565079456,32.35652,1.3437,2972.9171,46.217,11.3,16.4862,1.0648595666,7.451484601,0.10445,63309.13,0.21442802331,0.363986,266.57,1.2195,6.3759,35538.78,164.05,1.219271
2021-11-08,2.1271,638.53,653.86329636,0.3931691688,212.092,108.62818272,0.05516,0.2821,4.859,56.586,4811.9,10.6358340096,2.1385,3.0480743808,34.47181,1.3847,3302.0311,50.581,11.3,17.5476,1.0835796336,7.863383376,0.109952,67554.84,0.2053667136,0.378242,274.83,1.28205,6.5016,35673.44,170.86,1.263855
2021-11-09,2.2687,717.57,634.9701001,0.3507900184,234.216,107.31228998,0.0562,0.2737,5.205,60.863,4731.59,10.6662926778,2.1634,3.0205430592,33.84002,1.4089,3133.0938,52.538,11.3,16.4239,1.1922843946,7.919553278,0.114383,66944.66,0.2048506596,0.412511,288.77,1.25724,6.2965,34574.38,200.26,1.30919
2021-11-10,2.0996,663.19,614.718534,0.328455732,217.028,101.9770662,0.05467,0.2557,4.847,56.831,4632.22,10.134092664,2.0281,2.928838464,34.23874,1.2935,2960.0226,48.222,11.3,15.2145,1.068454812,7.3350786,0.106706,64912.2,0.19149099,0.38343,268.01,1.19358,5.8025,32970.88,179.95,1.206823
2021-11-11,2.0792,676.34,628.82804577,0.3473686824,232.1,108.55271325,0.067,0.2606,4.923,56.728,4721.87,10.0263822489,2.0663,2.9241184608,34.70121,1.32928798,2988.877,48.565,11.3,16.6807,1.0641406278,7.375103742,0.109095,64807.59,0.1924785423,0.390968,264.12,1.21529,5.8642,33741.01,204.75,1.313854
2021-11-12,2.0454,668.19,627.1740183,0.35922824,221.242,112.9644519,0.06231,0.2596,4.853,55.536,4667.34,9.836438986,2.2078,,34.28213,1.2842,2883.0636,47.486,11.3,13.0393,1.043686333,7.17815001,0.108126,64147.9,0.189236305,0.379103,260.66,1.18933,5.7685,32245.09,202.14,1.324406
2021-11-13,2.0511,665.88,649.95870339,0.38653506,228.995,114.41437776,0.06353,0.2616,5.008,56.28,4647.2,9.9107589384,2.3112,,34.04133,1.3162,3123.8102,49.144,11.3,12.1739,1.0745674668,7.195994367,0.112514,64422.51,0.1919790798,0.378877,270.37,1.18945,5.9348,32784.08,199.41,1.298638
2021-11-14,2.0392,679.31,650.66136366,0.4375735336,229.204,119.02262134,0.06158,0.2629,4.959,56.136,4627.03,9.9462822368,2.413,,33.74849,1.3023,3056.9798,48.481,11.3,11.84,1.1122752396,7.04178965,0.116952,65505.02,0.19304329394,0.3772,275.01,1.18843,5.8232,33544.63,202.5,1.276498
2021-11-15,2.0183,665.72,634.08266394,0.4434633923,224.365,113.37901938,0.05943,0.2567,4.809,54.779,4565.06,10.3746256454,2.4871,,32.04394,1.3234,3021.0711,47.026,11.3,11.172,1.0618944071,6.795106212,0.12373,63624.59,0.19418224868,0.377047,267.8,1.17169,5.7218,33442.25,195.78,1.225985
2021-11-16,1.8759,598.72,589.29863592,0.411739663,198.55,107.47306824,0.0539,0.2371,4.334,50.787,4209.5,10.6769804874,2.3131,,29.16949,1.3506,2813.7924,42.851,11.3,10.3074,0.9893773508,6.257240718,0.109481,60107.98,0.17894145646,0.343497,241.0,1.08897,5.2149,30681.13,166.01,1.117908
2021-11-17,1.8777,595.05,578.10711429,0.537128439,189.5,110.26220877,0.05444,0.2377,4.371,51.222,4289.4,10.4884889229,2.2911,,29.19449,1.4437,2806.0759,43.275,11.3,10.3932,1.0060596717,6.596420043,0.111203,60351.51,0.19155569274,0.346269,241.49,1.09606,5.2407,31174.99,159.56,1.154028
2021-11-18,1.7867,554.52,531.825606,0.4978575,176.04,106.911342,0.04804,0.2219,4.089,48.43,3997.93,9.94804632,2.0762,,26.56392,1.2454,2806.7535,39.868,11.3,9.064,0.9217476,5.9686002,0.100405,56898.0,0.169954326,0.327776,226.35,1.04053,4.794,32466.84,148.52,1.0585
2021-11-19,1.865,574.89,581.62845512,0.5678535032,189.415,108.3978284,0.05102,0.2335,4.293,50.707,4299.55,9.9051785072,2.1947,,28.3047,1.302,2950.3792,41.589,11.3,10.1672,0.9718025152,6.352752088,0.104051,58122.16,0.17593577832,0.353889,238.98,1.09019,5.2769,31804.91,159.21,1.142918
2021-11-20,1.9236,584.79,604.89841272,0.576691334,193.857,110.97573132,0.05351,0.2335,4.344,51.101,4416.69,9.797776602,2.192,,28.38554,1.3089,3128.2409,42.124,11.3,9.9095,0.9872477552,6.717109424,0.1052,59760.76,0.1816727104,0.348706,246.91,1.09689,5.5246,32006.57,179.68,1.153883
2021-11-21,1.8355,575.13,584.65860765,0.7263495798,207.27,111.53397021,0.05312,0.2262,4.247,50.471,4262.99,10.1524661784,2.5377,,29.01304,1.3511,2953.52,41.729,11.3,9.5073,0.9833294796,7.110950652,0.106611,58671.21,0.1801206147,0.343683,251.27,1.06179,5.227,31605.07,229.62,1.118879
2021-11-22,1.7779,557.19,559.60009383,0.7282736814,198.135,107.32750467,0.05121,0.2199,4.139,48.581,4089.16,9.7934237481,2.1801,,26.79008,1.4257,2853.84,40.245,11.3,9.0971,0.945517608,6.517317798,0.101809,56280.81,0.1710936624,0.336466,231.73,1.03713,5.0159,31211.44,206.13,1.078425
2021-11-23,1.7505,571.23,591.26911635,0.8882564955,187.543,110.01025035,0.05143,0.2271,4.239,49.553,4341.62,9.934,2.1016,,26.95105,1.4586,3044.1517,40.322,24.4575,9.3297,0.9999361845,6.867725205,0.10287,57566.85,0.173851887,0.341189,237.26,1.06718,5.1099,31616.18,218.97,1.124012
2021-11-24,1.666,618.86,590.60460312,0.8848779768,204.409,106.83701154,0.04922,0.2175,4.128,48.326,4270.74,9.6485,1.9639,,25.59853,1.4969,3097.5525,39.2,23.4915,8.6537,0.954616422,6.613719762,0.097924,57162.66,0.1703447268,0.32748,243.63,1.03382,4.8916,31144.25,261.4,1.163895
2021-11-25,1.6762,616.85,639.4220068,0.8098952171,214.758,109.00847496,0.0504,0.2217,4.253,50.547,4525.87,9.828,1.9925,,26.43087,1.5819,3307.3944,41.133,27.5535,8.8954,1.0181202802,7.397003658,0.10024,58987.27,0.1751921919,0.341894,247.84,1.04419,5.0694,32116.51,294.24,1.168894
2021-11-26,1.5345,557.5,587.62509077,0.6864854459,183.696,93.80713415,0.04484,0.2027,3.854,46.746,4043.67,9.3475,1.7109,,23.97691,1.3691,3098.7761,37.045,23.857,7.9975,0.9703259435,6.536932672,0.092406,53757.67,0.16154179835,0.329215,226.94,0.94076,4.6609,28818.13,246.91,1.093538
2021-11-27,1.5447,563.2,600.3782242,0.7759357385,182.528,101.9613511,0.04608,0.2054,3.901,46.845,4098.31,9.8335,1.7323,,24.12474,1.37114581,3093.118,37.542,23.49,8.1301,1.043707493,6.554658285,0.093472,54759.05,0.1639485957,0.326087,227.88,0.94588,4.6237,29219.91,243.76,1.240223
2021-11-28,1.5953,569.26,611.68883824,0.7520012704,178.896,106.0367645,0.04671,0.2079,3.971,47.513,4298.38,9.908,1.75,,24.7734,1.3455,3083.695,38.001,23.6175,8.1078,0.9927333844,6.614401418,0.09525,57317.17,0.16644906168,0.323936,239.11,0.96928,4.6505,30008.91,241.6,1.175223
2021-11-29,1.603,575.42,624.30401964,0.714300041,182.269,105.5544595,0.04857,0.2151,4.004,48.217,4449.42,9.974,1.7815,,25.00999,1.4103,3087.3857,38.45,24.131,8.792,1.0486040278,6.662944512,0.096631,57838.06,0.17201039044,0.328588,235.91,0.99115,5.6156,30187.36,247.04,1.201868
2021-11-30,1.5552,570.69,623.04947601,0.68795877384,179.99,104.80087683,0.0477,0.2149,4.0,48.283,4634.95,9.717,1.7464,,25.33732,1.4506,3060.727,37.523,24.24,8.6365,0.9824726028,6.616303317,0.096516,56987.97,0.17233162128,0.336166,237.25,0.999,5.4848,29564.97,220.52,1.180178
2021-12-01,1.548,571.09,627.9463845,0.71762031,178.345,105.6973455,0.04745,0.2095,3.993,47.855,4586.95,9.581,1.7595,,25.34655,1.3882,2976.2248,37.337,25.2105,8.2924,0.97513956,6.5352663,0.0969,57226.5,0.1696765725,0.327904,230.97,0.99029,5.2437,28958.06,230.09,1.154865
2021-12-02,1.7209,561.71,620.43606642,0.692387885,176.288,105.29947998,0.0473,0.2097,3.964,47.017,4514.59,9.659,1.6993,,24.56127,1.5082,2975.2376,36.528,27.3665,8.107,1.0038211296,6.375620688,0.097558,56521.46,0.16775569328,0.339755,238.9,0.97294,5.1024,28851.91,225.34,1.116805
2021-12-03,1.5573,532.62,595.48952008,0.63850722816,167.271,106.14968116,0.04655,0.2,3.797,44.915,4216.93,9.397,1.5891,,23.33415,1.4105,2751.2976,35.11,26.2985,7.6668,0.9488569276,6.157646992,0.09403,53638.04,0.1598413592,0.3262,224.14,0.92216,4.806,27476.59,206.66,1.046859
2021-12-04,1.421,473.7,569.67051728,0.6066505984,142.583,89.47111504,0.0394,0.1798,3.152,39.449,4123.13,8.79,1.34,,20.69384,1.1911,2614.0298,29.724,24.7665,6.6141,0.7937668544,5.140772928,0.087021,49241.12,0.13457598096,0.292995,205.16,0.84778,4.295,24702.78,187.69,0.895895
2021-12-05,1.3805,453.74,558.87478068,0.56679225588,134.714,96.04887102,0.03759,0.1719,3.037,38.888,4203.22,8.728,1.2319,,19.50847,1.1519,2583.5844,28.227,24.2175,6.2273,0.7343458248,4.755433542,0.084438,49484.22,0.12885690888,0.286483,201.2,0.80581,4.0319,23777.91,182.78,0.836179
2021-12-06,1.4209,475.54,588.51778532,0.5967541036,137.519,97.06728476,0.03787,0.1786,3.279,39.655,4354.22,8.8835,1.2656,,19.8414,1.1706,2604.7094,29.455,26.024,6.4516,0.7589539912,4.790202288,0.087451,50529.56,0.1356718686,0.297311,201.33,0.82866,4.1563,23855.76,180.23,0.86128
2021-12-07,1.3798,474.53,579.10486572,0.6069995052,138.28,94.51777116,0.03913,0.1764,3.226,39.619,4310.19,8.711,1.2894,,21.09572,1.1733,2614.9209,29.731,28.079,7.0522,0.761913474,4.687919448,0.090079,50625.48,0.13835943684,0.287527,207.21,0.81609,5.6753,22090.45,173.99,0.899584
2021-12-08,1.3977,480.86,607.85278976,0.6097725376,147.664,91.39010112,0.04074,0.1794,3.648,41.027,4440.51,9.91,1.3422,,22.93763,1.1953,2749.2955,31.127,27.368,7.1361,0.8078096832,4.915564864,0.092372,50519.68,0.1434758912,0.306487,209.85,0.86309,5.6894,23117.58,178.74,0.916687
2021-12-09,1.2894,449.0,570.58331785,0.5655886327,136.265,80.81876257,0.03608,0.1692,3.23,37.56,4106.06,9.96,1.1957,,20.29,1.1392112,2520.07,27.931,25.711,6.4,0.7149535029,4.404836618,0.088711,47568.43,0.13171698267,0.273604,189.47,0.85834,4.85,20960.73,164.44,0.863726
2021-12-10,1.2115,438.44,552.74907492,0.547182904,132.99,77.50185442,0.03377,0.1642,3.04,36.42,3900.91,9.875,1.1419,,18.56,1.10771252,2338.91,26.853,23.5375,6.03,0.688695724,4.26897007,0.087785,47170.94,0.1292483756,0.26111,190.3,0.79905,4.33,20089.89,159.36,0.799966
2021-12-11,1.3544,459.49,564.68117475,0.5767860735,140.6,77.52075975,0.0358,0.169,3.41,38.0,4091.18,10.0085,1.2011,,19.98,1.1436,2450.47,28.012,26.5335,6.36,0.7366695525,4.421993625,0.091551,49407.75,0.13562427375,0.274752,198.29,0.83816,4.54,21547.73,168.35,0.848019
2021-12-12,1.3471,458.25,570.67126852,0.6025783692,138.08,76.08616316,0.03672,0.1698,3.34,37.91,4132.92,10.005,1.2383,,20.41,1.1383,2469.34,28.16,27.0145,6.45,0.72629978,4.422915212,0.091088,50089.64,0.13489140052,0.275819,197.81,0.8402,4.51,21712.23,169.49,0.839011
2021-12-13,1.2252,421.77,521.10942928,0.5312961093,126.44,62.19482159,0.03266,0.1574,3.1,34.26,3783.81,9.09,1.0975,,17.79,1.03053115,2226.74,25.34,27.998,5.73,0.65419046,3.911124393,0.085047,46727.89,0.1224270718,0.253472,183.96,0.7813,4.05,19608.08,148.0,0.751409
2021-12-14,1.2675,436.95,528.26907046,0.5431662389,131.65,63.55480302,0.03425,0.1911,3.36,35.46,3860.74,9.794,1.1467,,18.45,1.0621,2307.13,26.342,29.404,5.98,0.6766603457,4.038680405,0.08716,48367.43,0.12802858721,0.2677,186.92,0.81159,4.52,20149.84,151.61,0.767781
2021-12-15,1.3114,447.95,541.3989385,0.5567976442,134.03,65.994453,0.03516,0.1811,3.37,36.15,4021.53,10.0095,1.1833,,19.68,1.10802064,2378.58,27.176,31.825,6.04,0.6975858106,4.3996302,0.087569,48884.78,0.1300335148,0.272794,188.14,0.82675,4.48,20667.6,159.58,0.790465
2021-12-16,1.2395,438.49,526.1199599,0.5387430282,130.37,66.73554222,0.03492,0.1732,3.22,35.15,3957.28,9.8375,1.1942,,18.77,1.1365,2327.55,26.428,30.964,6.11,0.6735478708,4.244209002,0.08539,47634.22,0.1257543408,0.256117,187.03,0.80543,4.31,24613.07,152.0,0.779591
2021-12-17,1.2178,424.69,525.836435,0.52075812,128.25,62.4632745,0.03454,0.1685,3.15,34.32,3876.02,9.9955,1.212,,18.28,1.1137,2372.28,25.41,31.4005,5.93,0.671722575,4.0441854,0.079579,46166.5,0.12741954,0.254258,182.0,0.79699,4.15,33643.93,150.2,0.773181
2021-12-18,1.243,435.97,534.29156292,0.52595057904,129.54,66.86844942,0.03551,0.1724,3.25,35.08,3961.92,10.036,1.2238,,19.55,1.1286,2469.74,25.865,31.1365,6.04,0.6808679538,4.086144912,0.080512,46859.46,0.1302692988,0.255929,181.62,0.826575,4.24,31319.34,157.56,0.786153
2021-12-19,1.2443,432.94,529.75954493,0.51351240281,129.18,83.85019324,0.03397,0.1694,3.18,34.89,3925.79,10.1355,1.2038,,18.88,1.0655,2371.49,25.342,32.8345,5.92,0.690970412,4.136485034,0.079486,46687.19,0.12871658283,0.253885,183.97,0.83533,4.13,31997.51,157.78,0.77037
2021-12-20,1.2381,430.28,524.1642019,0.49924645873,127.33,71.60918282,0.03351,0.1673,3.19,34.54,3946.16,10.005,1.2348,,18.78,1.0812,2347.5,25.655,32.196,5.86,0.6733891045,3.998101164,0.07756,46926.07,0.12463564192,0.25839,188.84,0.87813,4.1,36818.43,157.02,0.755084
2021-12-21,1.2801,437.94,528.7189923,0.5290613952,133.6,70.9752297,0.035,0.171,3.32,35.33,4017.11,9.9925,1.2794,,19.44,1.3183,2423.01,26.392,32.2975,6.13,0.700458504,4.1577495,0.078851,48914.7,0.1278630258,0.267972,188.96,0.9473,4.24,34696.99,162.44,0.783071
2021-12-22,1.3279,438.3,533.7226476,0.537125251,135.16,70.04502142,0.03488,0.173,3.36,35.67,3981.12,9.9535,1.4904,,19.92,1.2758,2445.76,27.312,32.174,6.54,0.7111441106,4.442827868,0.079136,48608.62,0.13036831884,0.267724,190.53,0.95389,4.54,31630.71,165.84,0.824208
2021-12-23,1.4743,455.7,549.09576,0.5954638464,146.65,76.771722,0.03791,0.1851,3.5,37.56,4113.08,10.0075,1.5173,,22.19,1.2974,2676.58,29.698,31.4325,6.91,0.748397184,4.76899836,0.08269,50842.2,0.139053417,0.287776,210.04,0.99421,4.76,31557.56,167.41,0.886127
2021-12-24,1.3935,452.27,542.48252184,0.6269975154,149.49,75.41259654,0.03683,0.1862,3.38,37.42,4049.65,9.375,1.4748,,21.47,1.2844,2570.96,28.945,30.048,6.68,0.739887579,4.708837788,0.080831,50851.38,0.1362816984,0.278628,204.44,0.91186,4.5,32577.63,165.18,0.850611
2021-12-25,1.4542,455.36,547.60101829,0.6434,150.0,80.98786586,0.036833,0.1911,3.4,38.1,4097.43,9.9745,1.55,,22.12,1.3245,2693.31,29.512,29.903,6.83,0.7428090063,5.017616845,0.08151,50428.31,0.1366607201,0.290047,211.35,0.926,4.58,31196.71,169.64,0.862461
2021-12-26,1.4549,451.86,546.67806219,0.6233,149.09,80.06362104,0.03839,0.1899,3.39,37.92,4065.91,9.9185,1.5476,,22.99,1.3994,2683.26,29.554,31.032,6.82,0.7488183846,5.481513141,0.081546,50801.79,0.14102576904,0.291987,216.57,0.92062,4.87,31193.34,167.45,0.879132
2021-12-27,1.5164,465.3,563.77873132,0.6234,151.04,79.1197212,0.03781,0.1879,3.4,37.61,4038.64,9.919,1.5516,,23.02,1.4225,2685.35,29.568,30.448,6.86,0.7551875953,5.482590937,0.081151,50717.77,0.1389666898,0.300288,220.72,0.92648,5.1,31759.2,169.76,0.876137
2021-12-28,1.3998,438.74,534.05152997,0.5654,134.75,72.64584152,0.03497,0.1739,3.13,34.96,3793.67,9.72,1.6684,,20.36,1.4293,2489.86,27.061,30.025,6.24,0.6898502359,5.077602012,0.077175,47543.09,0.1274154812,0.274101,208.62,0.85154,4.49,28691.22,149.45,0.798687
2021-12-29,1.3322,430.11,514.52956928,0.5465,133.27,69.14920512,0.03372,0.1681,3.04,34.13,3630.59,9.6745,1.3312,,19.74,1.48321854,2359.01,26.086,28.601,5.93,0.6571033336,4.916657192,0.07645,46471.24,0.12412468204,0.266803,214.5,0.81629,4.38,28569.89,146.64,0.759647
2021-12-30,1.3585,431.58,518.53136832,0.5533,133.04,71.90829408,0.033934,0.1711,3.08,34.57,3710.02,9.455,1.2631,,19.94,1.4278192,2393.57,26.107,28.819,6.07,0.669133536,4.815876576,0.077832,47122.08,0.12595731984,0.268,225.01,0.83904,4.34,30177.9,153.9,0.795409
2021-12-31,1.3082,430.15,511.51221556,0.5561,133.78,69.87139488,0.03317,0.1703,3.03,34.06,3675.8,9.37,1.2259,,19.51,1.3652,2330.29,25.684,28.8465,5.87,0.6566617204,4.704304232,0.075365,46211.24,0.12282947592,0.266478,228.93,0.82942,4.34,33038.28,146.46,0.802611
2022-01-01,1.3797,445.07,527.54986836,0.5853,138.03,74.9414851,0.03434,0.1733,3.16,34.87,3765.72,9.4385,1.2534,,20.75,1.4121,2420.76,26.401,29.296,6.11,0.6759053688,4.945183348,0.076617,47733.43,0.1264935895,0.276802,250.04,0.8509,4.75,36545.69,150.36,0.875736
2022-01-02,1.3779,447.91,531.1685561,0.5872,141.99,73.64465199,0.03432,0.1744,3.25,35.38,3828.87,9.405,1.2612,,21.88,1.3748,2467.39,26.974,29.258,6.29,0.7033371709,4.881264024,0.077645,47299.07,0.13040353599,0.292273,239.56,0.8587,4.65,39116.51,153.06,0.888452
2022-01-03,1.3186,434.61,511.93789164,0.5668,139.05,71.40834372,0.03343,0.1703,3.2,34.72,3766.04,9.3585,1.2226,,23.72,1.3862,2390.13,26.618,28.782,6.19,0.6862077012,4.706353428,0.077048,46459.56,0.1268345988,0.290288,231.81,0.83239,4.8,38753.93,150.55,0.94026
2022-01-04,1.3092,427.38,506.75540121,0.5512,134.69,69.68402181,0.03329,0.1684,3.17,34.11,3785.0,9.348,1.2054,,23.43,1.2777,2444.05,26.01,27.848,6.02,0.6725584748,4.723486291,0.075952,45814.61,0.12456992459,0.279308,222.22,0.8229,5.05,36282.47,147.34,0.888431
2022-01-05,1.2304,399.79,473.93063244,0.502,122.47,66.6743214,0.03099,0.1591,2.9,31.96,3539.0,9.0935,1.1007,,25.22,1.1718,2235.82,24.441,26.275,5.56,0.62982258,4.413101664,0.071115,43436.04,0.1294393992,0.26604,206.96,0.77173,4.51,32578.76,136.6,0.826502
2022-01-06,1.2794,400.02,472.58576344,0.5032,124.32,63.9793836,0.03071,0.16,2.92,31.67,3406.03,8.828,1.1118,,25.39,1.1859,2244.54,24.734,26.508,5.65,0.6281612208,4.385926768,0.071063,43083.76,0.1232195536,0.2675,205.35,0.78082,4.45,35933.69,137.22,0.798009
2022-01-07,1.2093,385.43,448.15577076,0.4636,134.68,58.77316452,0.028419,0.1551,2.83,30.45,3198.82,8.9415,1.0471,,25.97,1.1165,2130.9,23.659,25.1105,5.51,0.6143333604,4.181457108,0.068169,41565.18,0.116382504,0.257021,194.72,0.7633,4.26,35821.08,139.74,0.752558
2022-01-08,1.1827,372.84,429.93743976,0.4533,141.79,56.35790368,0.02763,0.151,2.76,29.37,3080.48,9.021,0.9898,,25.31,1.0746,2047.94,23.075,24.553,5.36,0.5894236376,3.972565252,0.065358,41684.84,0.11463331,0.255091,183.67,0.74497,4.0,33111.98,143.63,0.708399
2022-01-09,1.1707,376.94,438.82405308,0.4615,153.16,56.70080808,0.028715,0.1505,2.79,29.74,3151.66,8.9895,1.0147,,27.54,1.0718,2124.0,23.645,24.049,5.36,0.611397192,4.036896528,0.066085,41876.52,0.11524418304,0.261185,191.0,0.75268,4.22,32662.92,144.28,0.724063
2022-01-10,1.1235,363.56,424.80707899,0.4445,148.17,54.12034658,0.02722,0.1432,2.71,28.48,3083.51,9.035,0.9492,,27.98,1.11214479,1988.17,22.684,23.767,5.1,0.5880464242,3.843632033,0.063453,41824.07,0.1116702669,0.253061,182.5,0.74006,4.02,32010.24,141.24,0.689086
2022-01-11,1.1879,369.84,463.78931712,0.4587,141.85,56.8620752,0.028589,0.1539,2.77,29.69,3240.83,9.4,0.9777,,26.6,1.1418,2076.89,23.837,24.847,5.32,0.6122292608,4.100054896,0.064922,42753.44,0.1145792192,0.263177,193.01,0.77019,4.17,32768.96,141.38,0.718632
2022-01-12,1.313,383.83,487.99923107,0.4866,143.32,62.32300503,0.02998,0.163,2.89,31.15,3373.64,9.4995,1.0461,,26.76,1.1857,2169.19,24.75,26.181,5.88,0.6372845687,4.273452001,0.068099,43920.37,0.1194634064,0.282353,199.2,0.79894,4.39,33839.55,144.49,0.752838
2022-01-13,1.2328,377.35,475.42412225,0.4564,141.37,58.03878895,0.029001,0.1717,2.79,30.28,3241.88,9.506,1.0016,,24.88,1.1077,2098.52,23.489,25.5855,5.94,0.6110466775,3.981384275,0.066198,42581.65,0.1145446385,0.269407,223.84,0.76721,4.13,31460.45,143.25,0.737451
2022-01-14,1.2931,385.65,490.32930288,0.4573,141.12,74.24531056,0.03,0.1834,2.87,31.98,3310.45,9.856,1.0402,,25.74,1.1218,2195.01,24.864,25.7525,6.03,0.622660904,4.132400048,0.067644,43090.72,0.1193612944,0.265375,229.78,0.77314,4.29,32239.49,142.55,0.748205
2022-01-15,1.2922,390.86,494.7242378,0.4672,141.33,69.6466912,0.03,0.1846,2.92,32.86,3328.12,10.042,1.056,,25.19,1.1269,2215.37,25.342,26.045,6.75,0.646903982,4.09863882,0.06847,43098.2,0.118089068,0.259056,218.2,0.77924,4.28,33487.36,144.36,0.757762
